呼叫@北京大学第一医院  //@自由思想者相晓冬:一一拜谢各位好心人，并呼叫京华时报的好编辑@胡建礼 @王家耀 @京华热线 关注义丐徐超老人。北京的朋友请帮忙打打京华时报的新闻热线64656611、64656622 。   //@Bleen://@徐小平:弱势群体，往往就是高贵群体，比如汶川地震时感动中国的义丐徐超老人。,11,北京
谢谢徐老师，您站在高处却没有忘记脚下的土地，向您致敬！！ //@徐小平:弱势群体，往往就是高贵群体，比如汶川地震时感动中国的义丐徐超老人。,11,北京
一一拜谢各位好心人，并呼叫京华时报的好编辑@胡建礼 @王家耀 @京华热线 关注义丐徐超老人。北京的朋友请帮忙打打京华时报的新闻热线64656611、64656622 。   //@sarah:希望有人帮帮他 //@徐小平:弱势群体，往往就是高贵群体，比如汶川地震时感动中国的义丐徐超老人。,11,北京
一一拜谢各位好心人，并呼叫京华时报的好编辑@胡建礼 @王家耀 @京华热线 关注义丐徐超老人。北京的朋友请帮忙打打京华时报的新闻热线64656611、64656622 。   //@更晴:這就是金庸筆下的七公啊…當得俠義二字… //@徐小平:弱势群体，往往就是高贵群体，比如汶川地震时感动中国的义丐徐超老人。,11,北京
#O网页链接# ​,8,天津
还是用@【绝】  比较好！  这是最早在饭否用的头像  汶川地震时换的另外头像---- ​,8,天津
不要自讨没趣了。你们要明白，汶川的惨烈不是我造成的，别一来就放一张恐怖悲惨的照片，好像要我为这个惨剧负责似的。我只是说过一句让他们事后伤心的话，和这是两回事。现在大家好像都有一种错觉了，好像汶川地震就是我造成的似的；如果是这样你们最好别惹我，我很神奇！善有善报，恶有恶报，我不是神 ​,8,天津
可要真是遇到事故，手机也有电，我第一个要发给短信的是谁呢？想到汶川地震那条感动无数人的短信，那我发给谁？发什么？发给爸爸妈妈，是对不起，但我爱你们。发给其他谁？。。。 今天的感想，如果突然面临死亡，连想要传达你活在世上最后一句想说的话的人都没有，这生命，真是个悲哀！ ​,10,上海
“汶川地震豆腐渣学校系黑老大入股建造” 啊 ，不是吗,9,其他
王菲，李亚鹏不用说了。还有一个李宇春 以她的歌迷命名的玉米爱心基金会已经捐款达500万，在汶川地震时候捐了100万。其它资金一部分已经成功救出了几个白血病儿童的生命。李宇春以她自身影响力影响了她的歌迷为红十字基金玉米基金做了好大的贡献，平民偶像的影响力就在这里发挥了很大的作用。,10,其他
#2012#在灾难面前，什么都显得如此渺小！金钱，权势都难以安抚内心的恐慌，人性的弱点赤裸裸的暴露，但英雄的中国人民是不畏艰险的，从洪水，非典，雪灾到汶川地震再到奥运会，不管是天灾还是人祸，英雄的中国人民是不会向任何灾难低头的，在灾难面前，中国人是不可战胜的。 ​,10,海外
迎着非典上初中，在南方冰灾那年毕业;踩着禽流上高中，在汶川地震那年毕业;迎着甲流上大学，在世界末日那年毕业。我们果然是最霸气的一代 ​,10,河南
11月12日，第25届国际新闻记者中心颁奖晚会在华盛顿举行。中国记者曹筠武成为“2009年骑士国际新闻奖”的共同获奖人之一。来自《南方周末》的曹，在汶川地震后率先赶到现场；报道2007年山东济南洪水事件等。来自刚果的女记者内姆加贝，揭露战乱对刚果妇女的摧残，成为另一位共同获得者。 ​,10,其他
汶川地震当日商家被征用10万物资 仅获7000补偿  O网页链接 ​,10,黑龙江
汶川地震  征商家物资  十余万仅赔七千 《商家被征10万物资仅获7千补偿》 O网页链接 ​,10,山西
汶川地震，北川县漩坪乡遭受重创，物资无法运入。为解决燃眉之急，乡政府决定，按商家意愿紧急征用物资用于救灾，并承诺在适当时机给予补偿。如今就在商家讨要补偿时，乡政府却称当初征用物资的登记册丢失，无法核实物资的价值，只能象征性补偿。其中，被征用了10万物资的超市老板只能得到七千元补偿。 ​,10,天津
汶川地震当日商家被征用10万物资 仅获7000补偿 O网页链接 ​,10,浙江
（续上）4.通过翻译推动公益事业（汶川地震救助手册）。 ​,11,北京
#地震~震感~震级#想想汶川地震，太可怕了，怎么总地震啊！难道预言家的话真的有灵验吗？2012. ​,11,天津
发现问题和错误才可能解决问题和改正错误。与承认解决问题和承认错误改正错误相比，发现问题和错误更重要！死扛着不承认问题和错误的现象，有些是因为没发现问题和错误的原因导致的。有时候大自然不会再给机会了——汶川地震以及其它很多的天灾人祸，现在谁敢说其百分百了解原因？ ​,11,陕西
回复@中华E博:很多东西都不透明。汶川地震的时候我通过支付宝向李连杰的壹基金捐过几百块钱，但是，后来壹基金没有公布捐款的去向。 //@pestwave:回复@陈昊芝:在中国做好公益太难了：和所有行业一样，鱼目混珠，而且很多人打着公益的旗号做非公益的事情。,11,北京
你们上初中，结果非典了，，，你们初中毕业，结果南方雪灾了；你们上高中，禽流感来了。。。你们高中毕业，汶川地震了。。。你们上大学，全世界甲流了，，，你们毕业了，世界末日到来了。。。你们这代。。。呃。。。。。。,11,海外
湖南省湘乡市私立育才中学发生的校园踩踏事件造成8人罹难、26人受伤。如果学生们熟悉安全疏散的知识，这件事可能就不会发生。学生家长说，汶川地震后，总在想如果碰到此类灾难，孩子能不能逃生。学校也会开展一些自救的安全活动，比如安全疏散演习等，但并不系统，希望学校能多普及一些基本常识。 ​,11,天津
你的脸跟汶川地震的灾后现场有多大区别...实在是和你从事的职业太不搭了... ​,7,海外
#地震~印尼#印尼海啸中国捐款13亿人民币，汶川地震印尼捐款0毛钱 ​,9,海外
//@新闻发言人:转发微博。 //@魏英杰: //@熊培云:回复@猪打字:金牛区政府比汶川大地震强。地震震不倒的，他们可以弄倒。,11,北京
//@熊培云:回复@猪打字:金牛区政府比汶川大地震强。地震震不倒的，他们可以弄倒。,11,浙江
回复@猪打字:金牛区政府比汶川大地震强。地震震不倒的，他们可以弄倒。,11,其他
看2012，似乎能感觉到汶川大地震的恐惧，人类在天灾面前是多么的无助！  珍惜家人，珍惜身边的人！ ​,11,广东
要促进国内需求特别是消费需求持续增长，增强居民特别是低收入群众消费能力，完善促进消费的政策，保持投资合理增长，完善和落实鼓励民间投资相关政策，加大对“三农”、科技、教育、卫生、文化、社会保障、节能环保等领域的支持力度，扎实推进汶川特大地震灾后恢复重建。,11,北京
我两次看到地震云了，都在傍晚，第一次看到后第二天早上台湾和印尼就地震了，第二次看到后三天汶川发生4.5级地震。我就不明白，许多实践已经证明的东西，就因为找不到科学依据而被否定了。这道底是讲科学呢还是反科学呢？ ​,11,广东
突然得到一个消息：冯计的后事已经准备好了，现在是他最后的日子。我无语哽咽，这是真的，我好想和他再见一面。我善良的大哥，你付出的太多。一个善良的人，一个默默在自己家乡做着助学的人，一个身患绝症依然首批进入地震中心汶川的人，一个单纯值得永生怀念的人...就算春天不在，你的灵魂一直永辉。 ​,11,北京
@aiww 已向三个部委提交申请，公开汶川地震后救济财物使用、校舍建筑质量调查等信息，高度关注中：建设部 O网页链接；民政部 O网页链接；财政部 O网页链接 #FOI ​,11,香港
昨天看见两人在贴吧对骂，一人说你长得像胎盘，另一个回应说你就是事故现场。。正好宿舍一女的又夸自己漂亮了，我说你整个汶川地震，她词穷，你，你，我说我就奥运开幕式呗。。。。 ​,11,江苏
视频：地震灾后重建一年半 汶川人生活如何 2009-12-04  09:18      *互联网同类新闻:O网页链接 ​,11,北京
汶川地震灾区灾后重建一年半 汶川人生活如何？ 2009-12-04  08:52      *互联网同类新闻:O网页链接 ​,11,北京
汶川地震灾区大部分村民搬出过渡房迁入新居^2009-12-04 08:42:00O网页链接      *互联网同类新闻:O网页链接 ​,11,北京
说到地震，去年汶川地震没有亲身经历，没有和家人朋友们在一起，很遗憾。不过前段时间印尼地震，终于在DBS TOWER的29楼亲身感受到了，确实很恐怖！ ​,9,四川
前段时间刚看过电影《2012》，场面特技做的很炫，但是让我感触更多的是从中透露的思考，珍惜生命，其实生命真的很是脆弱，天灾人祸，比如08年的汶川地震，比如08年初的大雪灾，还有洪水等，人在面对自然灾害的时候其实很脆弱，所以要珍惜生命，把握现在 ​,11,上海
我想去看汶川地震留下的痕迹 ​,11,江西
一汶川地震幸存者被俄罗斯救援队救出，记者采访他感觉怎样，幸存者想了半天说：“狗日的地震好凶噢！老子被挖出来看到外国人还以为把老子震到国外了. ​,11,浙江
昨晚女儿回家告诉我：老师让全体学生给汶川的小学生写一封信，因为我老家也是四川的所以打心眼里感谢老师的善意，不过我特别叮嘱女儿不要在信里提“地震·失去亲人”等等，一些敏感的字眼，那样无疑是在将要愈合的伤口上撒盐，女儿回我“了解”，并称要到学校提醒一下同学。 ​,11,四川
“导演看了关于汶川地震的很多消息和新闻，解放军能够那么及时，大规模地去救灾，他很受感动，于是就把剧本改编为中国人民才能解救全人类，后来飞机都改成八一的了。”《2012》华人特技师姚骥说。 ​,11,四川
